"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"China","2016","Road tractors for semi-trailers (truck tractors)","Import","278494430","45735577","Number of items","3821"
"China","2016","Road tractors for semi-trailers (truck tractors)","Export","624379053","139136365","Number of items","16268"
"China","2016","Track-laying tractors (crawlers)","Import","11101636","977272","Number of items","68"
"China","2016","Track-laying tractors (crawlers)","Export","667491","","Number of items","44"
"China","2016","Wheeled tractors nes","Import","118823042","13623794","Number of items","1456"
"China","2016","Wheeled tractors nes","Export","324764960","40156120","Number of items","41138"
"China","2016","Diesel powered buses","Import","4897683","499294","Number of items","22"
"China","2016","Diesel powered buses","Export","1887024088","175957751","Number of items","35702"
"China","2016","Buses except diesel powered","Import","29544784","3474105","Number of items","715"
"China","2016","Buses except diesel powered","Export","282703639","40175105","Number of items","22206"
"China","2016","Snowmobiles, golf cars, similar vehicles","Import","15115329","1168767","Number of items","1784"
"China","2016","Snowmobiles, golf cars, similar vehicles","Export","504138145","29075283","Number of items","545657"
"China","2016","Automobiles, spark ignition engine of <1000 cc","Import","257942111","26951621","Number of items","23109"
"China","2016","Automobiles, spark ignition engine of <1000 cc","Export","86479140","10372909","Number of items","19619"
"China","2016","Automobiles, spark ignition engine of 1000-1500 cc","Import","1090294733","113083484","Number of items","59849"
"China","2016","Automobiles, spark ignition engine of 1000-1500 cc","Export","1248713554","140665596","Number of items","185705"
"China","2016","Automobiles, spark ignition engine of 1500-3000 cc","Import","35444478236","2971706230","Number of items","847359"
"China","2016","Automobiles, spark ignition engine of 1500-3000 cc","Export","2899282185","266890864","Number of items","213551"
"China","2016","Automobiles, spark ignition engine of >3000 cc","Import","4934136085","239250594","Number of items","96287"
"China","2016","Automobiles, spark ignition engine of >3000 cc","Export","49798311","1486045","Number of items","1464"
"China","2016","Automobiles, diesel engine of <1500 cc","Import","120459","11879","Number of items","6"
"China","2016","Automobiles, diesel engine of <1500 cc","Export","139584","15301","Number of items","18"
"China","2016","Automobiles, diesel engine of 1500-2500 cc","Import","159375152","12857131","Number of items","5975"
"China","2016","Automobiles, diesel engine of 1500-2500 cc","Export","21476600","1809930","Number of items","1528"
"China","2016","Automobiles, diesel engine of >2500 cc","Import","1201845974","67615784","Number of items","17057"
"China","2016","Automobiles, diesel engine of >2500 cc","Export","31381778","1430701","Number of items","1554"
"China","2016","Automobiles nes including gas turbine powered","Import","901910246","55300717","Number of items","12864"
"China","2016","Automobiles nes including gas turbine powered","Export","71850120","4043734","Number of items","39849"
"China","2016","Dump trucks designed for off-highway use","Import","7613389","1012188","Number of items","27"
"China","2016","Dump trucks designed for off-highway use","Export","161057692","24428523","Number of items","3242"
"China","2016","Diesel powered trucks weighing < 5 tonnes","Import","3978631","426388","Number of items","102"
"China","2016","Diesel powered trucks weighing < 5 tonnes","Export","501575943","61597942","Number of items","60037"
"China","2016","Diesel powered trucks weighing 5-20 tonnes","Import","21567175","3151111","Number of items","301"
"China","2016","Diesel powered trucks weighing 5-20 tonnes","Export","685728759","120969586","Number of items","51836"
"China","2016","Diesel powered trucks weighing > 20 tonnes","Import","84742676","12685614","Number of items","764"
"China","2016","Diesel powered trucks weighing > 20 tonnes","Export","1214205527","208676074","Number of items","30530"
"China","2016","Spark ignition engine trucks weighing < 5 tonnes","Import","263346974","24765063","Number of items","6512"
"China","2016","Spark ignition engine trucks weighing < 5 tonnes","Export","260070442","32985218","Number of items","43350"
"China","2016","Spark ignition engine trucks weighing > 5 tonnes","Import","3136605","583998","Number of items","63"
"China","2016","Spark ignition engine trucks weighing > 5 tonnes","Export","1458705","404071","Number of items","116"
"China","2016","Trucks nes","Import","23159","3161","Number of items","1"
"China","2016","Trucks nes","Export","1717518","316504","Number of items","35"
"China","2016","Mobile cranes","Import","6300282","1190796","Number of items","4"
"China","2016","Mobile cranes","Export","366454989","78652077","Number of items","2449"
"China","2016","Mobile drilling derricks","Import","1271088","197573","Number of items","1"
"China","2016","Mobile drilling derricks","Export","17778566","2879063","Number of items","28"
"China","2016","Fire fighting vehicles","Import","19995048","971653","Number of items","31"
"China","2016","Fire fighting vehicles","Export","30173676","1396168","Number of items","486"
"China","2016","Mobile concrete mixers","Export","306683014","79772743","Number of items","6296"
"China","2016","Special purpose motor vehicles nes","Import","47609717","4056538","Number of items","143"
"China","2016","Special purpose motor vehicles nes","Export","561526425","63305107","Number of items","5506"
"China","2016","Motor vehicle chassis fitted with engine","Import","184275545","15595309","Number of items","1888"
"China","2016","Motor vehicle chassis fitted with engine","Export","66686445","5753736","Number of items","2626"
"China","2016","Bodies for passenger carrying vehicles","Import","15785289","1396541","Number of items","644"
"China","2016","Bodies for passenger carrying vehicles","Export","32132670","2881458","Number of items","77900"
"China","2016","Bodies for tractors, buses, trucks etc","Import","6731331","728141","Number of items","696"
"China","2016","Bodies for tractors, buses, trucks etc","Export","117159085","12826245","Number of items","110576"
"China","2016","Bumpers and parts thereof for motor vehicles","Import","339551067","25130919","Weight in kilograms","25130919"
"China","2016","Bumpers and parts thereof for motor vehicles","Export","351840723","62736435","Weight in kilograms","62736435"
"China","2016","Safety seat belts for motor vehicles","Import","139740813","3696192","Weight in kilograms","3696192"
"China","2016","Safety seat belts for motor vehicles","Export","82474101","8756324","Weight in kilograms","8756324"
"China","2016","Parts and accessories of bodies nes for motor vehicle","Import","4619606421","516220380","Weight in kilograms","516220380"
"China","2016","Parts and accessories of bodies nes for motor vehicle","Export","4239324021","458676992","Weight in kilograms","458676992"
"China","2016","Brake system parts except linings for motor vehicles","Import","960090548","83823471","Weight in kilograms","83823471"
"China","2016","Brake system parts except linings for motor vehicles","Export","4672478840","2048884763","Weight in kilograms","2048884763"
"China","2016","Transmissions for motor vehicles","Import","11400402386","659633560","Weight in kilograms","659633560"
"China","2016","Transmissions for motor vehicles","Export","1493654147","93904993","Weight in kilograms","93904993"
"China","2016","Drive axles with differential for motor vehicles","Import","874666386","109910383","Weight in kilograms","109910383"
"China","2016","Drive axles with differential for motor vehicles","Export","896413509","188468650","Weight in kilograms","188468650"
"China","2016","Wheels including parts/accessories for motor vehicles","Import","186913968","28678903","Weight in kilograms","28678903"
"China","2016","Wheels including parts/accessories for motor vehicles","Export","5232861354","1587027223","Weight in kilograms","1587027223"
"China","2016","Shock absorbers for motor vehicles","Import","804642754","109934644","Weight in kilograms","109934644"
"China","2016","Shock absorbers for motor vehicles","Export","2241691779","528822609","Weight in kilograms","528822609"
"China","2016","Radiators for motor vehicles","Import","319577353","22925783","Weight in kilograms","22925783"
"China","2016","Radiators for motor vehicles","Export","1237214371","101390883","Weight in kilograms","101390883"
"China","2016","Mufflers and exhaust pipes for motor vehicles","Import","361203438","15061832","Weight in kilograms","15061832"
"China","2016","Mufflers and exhaust pipes for motor vehicles","Export","624984083","79932617","Weight in kilograms","79932617"
"China","2016","Clutches and parts thereof for motor vehicles","Import","761079164","56960987","Weight in kilograms","56960987"
"China","2016","Clutches and parts thereof for motor vehicles","Export","700016794","124713745","Weight in kilograms","124713745"
"China","2016","Steering wheels, columns & boxes for motor vehicles","Import","1877197830","113325306","Weight in kilograms","113325306"
"China","2016","Steering wheels, columns & boxes for motor vehicles","Export","1811771075","225887832","Weight in kilograms","225887832"
"China","2016","Motor vehicle parts nes","Import","2824218996","214662227","Weight in kilograms","214662227"
"China","2016","Motor vehicle parts nes","Export","4691364922","880868441","Weight in kilograms","880868441"
"China","2016","Work trucks, electrically powered","Import","9329316","757551","Number of items","912"
"China","2016","Work trucks, electrically powered","Export","23292960","1824085","Number of items","8392"
"China","2016","Work trucks except electrically powered","Import","7116570","654829","Number of items","233"
"China","2016","Work trucks except electrically powered","Export","29000229","3164253","Number of items","6744"
"China","2016","Work truck parts","Import","4830473","266538","Weight in kilograms","266538"
"China","2016","Work truck parts","Export","5374263","2128201","Weight in kilograms","2128201"
"China","2016","Motorcycles, spark ignition engine of < 50 cc","Import","8131","1046","Number of items","9"
"China","2016","Motorcycles, spark ignition engine of < 50 cc","Export","303811439","20406085","Number of items","655508"
"China","2016","Motorcycles, spark ignition engine of 50-250 cc","Import","9837045","747995","Number of items","4116"
"China","2016","Motorcycles, spark ignition engine of 50-250 cc","Export","3808253937","222860038","Number of items","7449477"
"China","2016","Motorcycles, spark ignition engine of 250-500 cc","Import","4011251","164566","Number of items","942"
"China","2016","Motorcycles, spark ignition engine of 250-500 cc","Export","44939592","1707548","Number of items","27293"
"China","2016","Motorcycles, spark ignition engine of 500-800 cc","Import","38196034","1430780","Number of items","5528"
"China","2016","Motorcycles, spark ignition engine of 500-800 cc","Export","8230714","251850","Number of items","2307"
"China","2016","Motorcycles, spark ignition engine of > 800 cc","Import","129859720","3352720","Number of items","10384"
"China","2016","Motorcycles, spark ignition engine of > 800 cc","Export","719853","18230","Number of items","39"
"China","2016","Motorcycles with other than a spark ignition engine","Import","3137762","166367","Number of items","17008"
"China","2016","Motorcycles with other than a spark ignition engine","Export","1808530495","43749625","Number of items","7828258"
"China","2016","Bicycles, other cycles, not motorized","Import","53866872","4122505","Number of items","104631"
"China","2016","Bicycles, other cycles, not motorized","Export","3132095554","128923299","Number of items","58246812"
"China","2016","Wheelchairs not mechanically propelled","Import","3530695","262246","Number of items","19037"
"China","2016","Wheelchairs not mechanically propelled","Export","419810154","22026893","Number of items","5954084"
"China","2016","Wheelchairs, mechanically propelled","Import","2451383","155995","Number of items","2861"
"China","2016","Wheelchairs, mechanically propelled","Export","118689231","5444150","Number of items","251037"
"China","2016","Motorcycle parts except saddles","Import","33987850","1941209","Weight in kilograms","1941209"
"China","2016","Motorcycle parts except saddles","Export","2809110116","591717045","Weight in kilograms","591717045"
"China","2016","Wheelchair parts","Import","12528380","646140","Weight in kilograms","646140"
"China","2016","Wheelchair parts","Export","221577855","23125630","Weight in kilograms","23125630"
"China","2016","Bicycle frames and forks, and parts thereof","Import","59742659","2028280","Weight in kilograms","2028280"
"China","2016","Bicycle frames and forks, and parts thereof","Export","986379691","116330434","Weight in kilograms","116330434"
"China","2016","Bicycle wheel rims and spokes","Import","9572778","358390","Weight in kilograms","358390"
"China","2016","Bicycle wheel rims and spokes","Export","165894309","54268706","Weight in kilograms","54268706"
"China","2016","Bicycle hubs, free-wheel sprocket wheels","Import","33649915","1458928","Weight in kilograms","1458928"
"China","2016","Bicycle hubs, free-wheel sprocket wheels","Export","119684766","23251510","Weight in kilograms","23251510"
"China","2016","Bicycle brakes, parts thereof","Import","69916762","2682487","Weight in kilograms","2682487"
"China","2016","Bicycle brakes, parts thereof","Export","146620768","34704361","Weight in kilograms","34704361"
"China","2016","Bicycle saddles","Import","3099562","175013","No Quantity",""
"China","2016","Bicycle saddles","Export","103135146","30237214","Number of items","57241733"
"China","2016","Bicycle pedals/crank-gear, parts thereof","Import","41659142","3203456","Weight in kilograms","3203456"
"China","2016","Bicycle pedals/crank-gear, parts thereof","Export","142546878","55571044","Weight in kilograms","55571044"
"China","2016","Bicycle parts nes","Import","244735412","14081044","Weight in kilograms","14081044"
"China","2016","Bicycle parts nes","Export","624306884","157977711","Weight in kilograms","157977711"
"China","2016","Baby carriages and parts thereof","Import","20000162","1370686","Weight in kilograms","1370686"
"China","2016","Baby carriages and parts thereof","Export","1168193228","204070677","Weight in kilograms","204070677"
"China","2016","Trailers for housing or camping","Import","17166625","1741123","Number of items","752"
"China","2016","Trailers for housing or camping","Export","85832679","7859939","Number of items","13737"
"China","2016","Trailers for agricultural purposes","Import","179198","35482","Number of items","70"
"China","2016","Trailers for agricultural purposes","Export","4889208","1218226","Number of items","7702"
"China","2016","Tanker trailers and semi-trailers","Import","5000","844","Number of items","1"
"China","2016","Tanker trailers and semi-trailers","Export","91410444","17493485","Number of items","3457"
"China","2016","Trailers nes for the transport of goods","Import","2190564","675741","Number of items","78"
"China","2016","Trailers nes for the transport of goods","Export","514592057","158119979","Number of items","101283"
"China","2016","Trailers, semi-trailers nes","Import","1922130","452121","Number of items","752"
"China","2016","Trailers, semi-trailers nes","Export","115855967","25825348","Number of items","324707"
"China","2016","Wheelbarrows, hand-carts, rickshaws etc","Import","34026874","7295466","Number of items","131696"
"China","2016","Wheelbarrows, hand-carts, rickshaws etc","Export","1126264749","215247934","Number of items","51502782"
"China","2016","Trailer/non-mechanically propelled vehicle parts nes","Import","72093099","18611093","Weight in kilograms","18611093"
"China","2016","Trailer/non-mechanically propelled vehicle parts nes","Export","1311720852","658038626","Weight in kilograms","658038626"
"Germany","2018","Pedestrian controlled tractors","Import","2954993.07100982","246008","Number of items","2874.72902112521"
"Germany","2018","Pedestrian controlled tractors","Export","2912881.8936388","97344.8034880117","Number of items","404.559434730597"
"Germany","2018","Road tractors for semi-trailers (truck tractors)","Import","1895308354.81444","181404058","Number of items","23785.0108946593"
"Germany","2018","Road tractors for semi-trailers (truck tractors)","Export","5008935027.92578","600926568","Number of items","74774"
"Germany","2018","Track-laying tractors (crawlers)","Import","26618958.5640063","2400248","Number of items","218"
"Germany","2018","Track-laying tractors (crawlers)","Export","166161829.954842","5969092","Number of items","752.002005254307"
"Germany","2018","Wheeled tractors nes","Import","1308833298.78136","121502718","Number of items","40767.2706146337"
"Germany","2018","Wheeled tractors nes","Export","4314344940.18448","345470689.25564","Number of items","56058.2761752419"
"Germany","2018","Diesel powered buses","Import","1049041928.68675","89139422","Number of items","7609"
"Germany","2018","Diesel powered buses","Export","1376650426.39085","107607540","Number of items","10433"
"Germany","2018","Buses except diesel powered","Import","18200318.3023682","776796","Number of items","77"
"Germany","2018","Buses except diesel powered","Export","9748815.11251352","381561","Number of items","47"
"Germany","2018","Snowmobiles, golf cars, similar vehicles","Import","63819900.5262076","5195669","Number of items","41940.7405104354"
"Germany","2018","Snowmobiles, golf cars, similar vehicles","Export","44668686.3918926","2439503","Number of items","17262"
"Germany","2018","Automobiles, spark ignition engine of <1000 cc","Import","5228355967.45104","444632216","Number of items","428824.117704528"
"Germany","2018","Automobiles, spark ignition engine of <1000 cc","Export","5177989550.70596","436167224.911409","Number of items","338712.024744852"
"Germany","2018","Automobiles, spark ignition engine of 1000-1500 cc","Import","13552226869.8119","","No Quantity","0"
"Germany","2018","Automobiles, spark ignition engine of 1000-1500 cc","Export","14363157998.9548","1022235123","Number of items","729076.014993856"
"Germany","2018","Automobiles, spark ignition engine of 1500-3000 cc","Import","13041068850.4135","887353429.054006","Number of items","578719.053935264"
"Germany","2018","Automobiles, spark ignition engine of 1500-3000 cc","Export","63598171215.7245","2945964540","Number of items","1722845.01213085"
"Germany","2018","Automobiles, spark ignition engine of >3000 cc","Import","2464310453.99446","100612265","Number of items","50482.0172759656"
"Germany","2018","Automobiles, spark ignition engine of >3000 cc","Export","11770670824.9416","256326579","Number of items","127348.240964768"
"Germany","2018","Automobiles, diesel engine of <1500 cc","Import","1176668945.03684","90526313","Number of items","69208.0473099243"
"Germany","2018","Automobiles, diesel engine of <1500 cc","Export","3873263961.52083","297772136","Number of items","208164"
"Germany","2018","Automobiles, diesel engine of 1500-2500 cc","Import","18838137060.7709","1263833313","Number of items","734696.270218313"
"Germany","2018","Automobiles, diesel engine of 1500-2500 cc","Export","37980617896.2518","2287750137","Number of items","1326218.03300603"
"Germany","2018","Automobiles, diesel engine of >2500 cc","Import","5643461673.71663","308840007","Number of items","142785.001195363"
"Germany","2018","Automobiles, diesel engine of >2500 cc","Export","9369425715.19061","399096735","Number of items","183560"
"Germany","2018","Automobiles nes including gas turbine powered","Import","2158572209.0442","120143393.913571","Number of items","96361.0968949383"
"Germany","2018","Automobiles nes including gas turbine powered","Export","8604347791.81274","353467552.078856","Number of items","201105.477230715"
"Germany","2018","Dump trucks designed for off-highway use","Import","184009800.16686","21343935","Number of items","6788"
"Germany","2018","Dump trucks designed for off-highway use","Export","198167516.095873","22667973","Number of items","2889.02032593801"
"Germany","2018","Diesel powered trucks weighing < 5 tonnes","Import","3991688811.23788","370123248","Number of items","190030.024853677"
"Germany","2018","Diesel powered trucks weighing < 5 tonnes","Export","6314529953.40579","532830570","Number of items","243978"
"Germany","2018","Diesel powered trucks weighing 5-20 tonnes","Import","899415071.213302","90934133.5970897","Number of items","15249.0073293479"
"Germany","2018","Diesel powered trucks weighing 5-20 tonnes","Export","1546853152.658","233911543","Number of items","33949.7194533204"
"Germany","2018","Diesel powered trucks weighing > 20 tonnes","Import","1858022148.43133","163951294","Number of items","18887"
"Germany","2018","Diesel powered trucks weighing > 20 tonnes","Export","3832665586.01697","452828325","Number of items","43851.5712458707"
"Germany","2018","Spark ignition engine trucks weighing < 5 tonnes","Import","162286784.936885","17926501","Number of items","11513"
"Germany","2018","Spark ignition engine trucks weighing < 5 tonnes","Export","24712466.4488245","2093115","Number of items","1013"
"Germany","2018","Spark ignition engine trucks weighing > 5 tonnes","Import","32780.28859941","17496","Number of items","7"
"Germany","2018","Spark ignition engine trucks weighing > 5 tonnes","Export","181327.06477232","191450","Number of items","27"
"Germany","2018","Trucks nes","Import","31993594.7450553","1842167","Number of items","5265"
"Germany","2018","Trucks nes","Export","27537362.1922254","1705756","Number of items","3785.11612169604"
"Germany","2018","Mobile cranes","Import","88869658.5368782","11887375","Number of items","310"
"Germany","2018","Mobile cranes","Export","2313117592.31787","231271614","Number of items","2865.54393444446"
"Germany","2018","Mobile drilling derricks","Import","1195258.6404415","55180","Number of items","2"
"Germany","2018","Mobile drilling derricks","Export","9446371.36112256","433733","Number of items","21"
"Germany","2018","Fire fighting vehicles","Import","56730944.9002368","4404138","Number of items","677"
"Germany","2018","Fire fighting vehicles","Export","251081064.935783","8891127","Number of items","674"
"Germany","2018","Mobile concrete mixers","Import","50750551.9473094","8088892","Number of items","598"
"Germany","2018","Mobile concrete mixers","Export","287268270.210732","32171614","Number of items","2470.00142228961"
"Germany","2018","Special purpose motor vehicles nes","Import","375490296.966218","","No Quantity","0"
"Germany","2018","Special purpose motor vehicles nes","Export","1119133231.33843","71844566","Number of items","7114.00375537024"
"Germany","2018","Motor vehicle chassis fitted with engine","Import","155602772.709589","12051580","Number of items","6565"
"Germany","2018","Motor vehicle chassis fitted with engine","Export","226536369.67998","17265501","Number of items","3719.03991983447"
"Germany","2018","Bodies for passenger carrying vehicles","Import","124042095.576994","16691456","Number of items","63229.4058006512"
"Germany","2018","Bodies for passenger carrying vehicles","Export","340466718.032606","20516411.4079587","Number of items","46376.6194692327"
"Germany","2018","Bodies for tractors, buses, trucks etc","Import","121779783.206046","13744593.133309","Number of items","27440.3020474864"
"Germany","2018","Bodies for tractors, buses, trucks etc","Export","1022261909.59665","71168095.6120006","Number of items","69978.0073813773"
"Germany","2018","Bumpers and parts thereof for motor vehicles","Import","744078537.803703","75478843.7639493","Weight in kilograms","75478843.7639493"
"Germany","2018","Bumpers and parts thereof for motor vehicles","Export","1727691312.79887","67455467.8767247","Weight in kilograms","67455467.8767247"
"Germany","2018","Safety seat belts for motor vehicles","Import","739670000.615756","62271777.9815887","Weight in kilograms","62271777.9815887"
"Germany","2018","Safety seat belts for motor vehicles","Export","449899050.197509","19944471.5237909","Weight in kilograms","19944471.5237909"
"Germany","2018","Parts and accessories of bodies nes for motor vehicle","Import","10603319181.2802","1422264758.33498","Weight in kilograms","1422264758.33498"
"Germany","2018","Parts and accessories of bodies nes for motor vehicle","Export","12375076307.9578","1567106336.2317","Weight in kilograms","1567106336.2317"
"Germany","2018","Brake system parts except linings for motor vehicles","Import","3810573213.02419","773853809.298821","Weight in kilograms","773853809.298821"
"Germany","2018","Brake system parts except linings for motor vehicles","Export","4841358020.72908","734718727.045047","Weight in kilograms","734718727.045047"
"Germany","2018","Transmissions for motor vehicles","Import","7763257898.30722","537968122.425823","Weight in kilograms","537968122.425823"
"Germany","2018","Transmissions for motor vehicles","Export","16688055297.6314","896590315.841755","Weight in kilograms","896590315.841755"
"Germany","2018","Drive axles with differential for motor vehicles","Import","2723539703.50002","396289304.639053","Weight in kilograms","396289304.639053"
"Germany","2018","Drive axles with differential for motor vehicles","Export","4956849847.65294","655294653.515424","Weight in kilograms","655294653.515424"
"Germany","2018","Wheels including parts/accessories for motor vehicles","Import","2490932040.60379","474054549.863935","Weight in kilograms","474054549.863935"
"Germany","2018","Wheels including parts/accessories for motor vehicles","Export","2635829522.38937","461762878.735483","Weight in kilograms","461762878.735483"
"Germany","2018","Shock absorbers for motor vehicles","Import","1835937218.87751","283415905.49508","Weight in kilograms","283415905.49508"
"Germany","2018","Shock absorbers for motor vehicles","Export","3791987195.06895","384888294.753131","Weight in kilograms","384888294.753131"
"Germany","2018","Radiators for motor vehicles","Import","974094384.595667","78076644.5518904","Weight in kilograms","78076644.5518904"
"Germany","2018","Radiators for motor vehicles","Export","876867903.202562","46195960.5227827","Weight in kilograms","46195960.5227827"
"Germany","2018","Mufflers and exhaust pipes for motor vehicles","Import","1133474440.36644","111021774.865235","Weight in kilograms","111021774.865235"
"Germany","2018","Mufflers and exhaust pipes for motor vehicles","Export","1915839693.89044","104773028.726461","Weight in kilograms","104773028.726461"
"Germany","2018","Clutches and parts thereof for motor vehicles","Import","1248836436.47146","155524806.03999","Weight in kilograms","155524806.03999"
"Germany","2018","Clutches and parts thereof for motor vehicles","Export","2853414862.39966","332819173.157832","Weight in kilograms","332819173.157832"
"Germany","2018","Steering wheels, columns & boxes for motor vehicles","Import","2526136676.80968","161179632.798137","Weight in kilograms","161179632.798137"
"Germany","2018","Steering wheels, columns & boxes for motor vehicles","Export","3527352719.54152","179979358.896659","Weight in kilograms","179979358.896659"
"Germany","2018","Motor vehicle parts nes","Import","7808202714.24159","914530542.688203","Weight in kilograms","914530542.688203"
"Germany","2018","Motor vehicle parts nes","Export","10983263926.7199","933134083.13197","Weight in kilograms","933134083.13197"
"Germany","2018","Work trucks, electrically powered","Import","22076422.9549506","1687710","Number of items","2635.03162964618"
"Germany","2018","Work trucks, electrically powered","Export","80330933.3553973","5064019","Number of items","4273.33683602089"
"Germany","2018","Work trucks except electrically powered","Import","3938525.74910897","339813","Number of items","4257.3163268306"
"Germany","2018","Work trucks except electrically powered","Export","67796824.3606766","3130956","Number of items","734.225630005598"
"Germany","2018","Work truck parts","Import","18151153.1846169","3182510.90617662","Weight in kilograms","3182510.90617662"
"Germany","2018","Work truck parts","Export","11338058.8219171","242928.584848886","Weight in kilograms","242928.584848886"
"Germany","2018","Motorcycles, spark ignition engine of < 50 cc","Import","45257435.2146296","4251665","Number of items","51852.6441555589"
"Germany","2018","Motorcycles, spark ignition engine of < 50 cc","Export","6519846.16136432","576165","Number of items","9388.1337393879"
"Germany","2018","Motorcycles, spark ignition engine of 50-250 cc","Import","126149920.222385","6379537","Number of items","51635.4948708933"
"Germany","2018","Motorcycles, spark ignition engine of 50-250 cc","Export","29807296.6387921","1707570.28605653","Number of items","15366.8915682923"
"Germany","2018","Motorcycles, spark ignition engine of 250-500 cc","Import","145205832.05031","5414425","Number of items","32122.5032199565"
"Germany","2018","Motorcycles, spark ignition engine of 250-500 cc","Export","49010088.7209404","1912879","Number of items","11352.0489882874"
"Germany","2018","Motorcycles, spark ignition engine of 500-800 cc","Import","154483305.715414","6106540","Number of items","26726.5998206088"
"Germany","2018","Motorcycles, spark ignition engine of 500-800 cc","Export","106181567.243546","3445730.82809018","Number of items","14767.2890467892"
"Germany","2018","Motorcycles, spark ignition engine of > 800 cc","Import","548353337.934188","15984740","Number of items","55749.3380340586"
"Germany","2018","Motorcycles, spark ignition engine of > 800 cc","Export","1298577643.92855","25571278.1433484","Number of items","100647.850041221"
"Germany","2018","Motorcycles with other than a spark ignition engine","Import","1147318643.01254","30936062.4791799","Number of items","1238798.56106411"
"Germany","2018","Motorcycles with other than a spark ignition engine","Export","870294384.154407","14342467.3976356","Number of items","585575.226179271"
"Germany","2018","Bicycles, other cycles, not motorized","Import","768867266.540435","44694938.5105409","Number of items","2870486.61593703"
"Germany","2018","Bicycles, other cycles, not motorized","Export","609352766.52783","11843004.5694496","Number of items","859592.0589925"
"Germany","2018","Wheelchairs not mechanically propelled","Import","69285672.5948379","7992390.13624986","Number of items","466515"
"Germany","2018","Wheelchairs not mechanically propelled","Export","71370619.1010192","2439840.63525569","Number of items","124150.568042943"
"Germany","2018","Wheelchairs, mechanically propelled","Import","31192467.3113872","1282130.09223289","Number of items","27601.2201291097"
"Germany","2018","Wheelchairs, mechanically propelled","Export","80861301.9637783","3428201.76068253","Number of items","35733.1788645954"
"Germany","2018","Motorcycle parts except saddles","Import","621398402.8025","20927313.7257382","Weight in kilograms","20927313.7257382"
"Germany","2018","Motorcycle parts except saddles","Export","301402019.333887","7206952.09697765","Weight in kilograms","7206952.09697765"
"Germany","2018","Wheelchair parts","Import","101697797.437655","5358932.17021048","Weight in kilograms","5358932.17021048"
"Germany","2018","Wheelchair parts","Export","81816706.7605234","1431673.33466124","Weight in kilograms","1431673.33466124"
"Germany","2018","Bicycle frames and forks, and parts thereof","Import","470851258.185967","13155284.9785332","Weight in kilograms","13155284.9785332"
"Germany","2018","Bicycle frames and forks, and parts thereof","Export","41369728.5918662","2970957.39902321","Weight in kilograms","2970957.39902321"
"Germany","2018","Bicycle wheel rims and spokes","Import","40090877.6233436","3068539.00377678","Weight in kilograms","3068539.00377678"
"Germany","2018","Bicycle wheel rims and spokes","Export","19256454.3350302","2388762.05137567","Weight in kilograms","2388762.05137567"
"Germany","2018","Bicycle hubs, free-wheel sprocket wheels","Import","117494426.341587","4236669.89120175","Weight in kilograms","4236669.89120175"
"Germany","2018","Bicycle hubs, free-wheel sprocket wheels","Export","31450817.0047479","1432159.47366054","Weight in kilograms","1432159.47366054"
"Germany","2018","Bicycle brakes, parts thereof","Import","173150233.761987","4711736.72017418","Weight in kilograms","4711736.72017418"
"Germany","2018","Bicycle brakes, parts thereof","Export","73975531.15487","1779618.80682953","Weight in kilograms","1779618.80682953"
"Germany","2018","Bicycle saddles","Import","39938150.9834467","2645402.21551639","No Quantity","0"
"Germany","2018","Bicycle saddles","Export","10171591.0042978","654739.218956943","Number of items","295073.630412218"
"Germany","2018","Bicycle pedals/crank-gear, parts thereof","Import","126104071.756901","4718042.17643401","Weight in kilograms","4718042.17643401"
"Germany","2018","Bicycle pedals/crank-gear, parts thereof","Export","38429664.0619942","2340572.79802138","Weight in kilograms","2340572.79802138"
"Germany","2018","Bicycle parts nes","Import","643062939.594521","22233283.5854647","Weight in kilograms","22233283.5854647"
"Germany","2018","Bicycle parts nes","Export","239881161.868428","12977458.6678791","Weight in kilograms","12977458.6678791"
"Germany","2018","Baby carriages and parts thereof","Import","181680342.123506","16940598.1026849","Weight in kilograms","16940598.1026849"
"Germany","2018","Baby carriages and parts thereof","Export","107484746.967102","6526164.82655589","Weight in kilograms","6526164.82655589"
"Germany","2018","Trailers for housing or camping","Import","41333972.5945701","4355794.49363443","Number of items","3487.03749644128"
"Germany","2018","Trailers for housing or camping","Export","541947863.179228","35655071","Number of items","25433.0174108705"
"Germany","2018","Trailers for agricultural purposes","Import","69287329.7398278","13489097","Number of items","4711.19331075974"
"Germany","2018","Trailers for agricultural purposes","Export","141911295.816334","20975754","Number of items","3927.03881051489"
"Germany","2018","Tanker trailers and semi-trailers","Import","66442390.9393667","6624377","Number of items","1190"
"Germany","2018","Tanker trailers and semi-trailers","Export","124125838.478157","12472478","Number of items","2042"
"Germany","2018","Trailers nes for the transport of goods","Import","403088658.929005","94897357","Number of items","55564.4081814695"
"Germany","2018","Trailers nes for the transport of goods","Export","3887654830.30923","845557231","Number of items","157882.458295385"
"Germany","2018","Trailers, semi-trailers nes","Import","160048308.051252","25452132.6404224","No Quantity","0"
"Germany","2018","Trailers, semi-trailers nes","Export","125667907.801129","19249000.8496889","Number of items","6863.11405542572"
"Germany","2018","Wheelbarrows, hand-carts, rickshaws etc","Import","151433652.223217","42012377.0295267","No Quantity","0"
